stage_name,artifact_name,expected_path,exists,file_size_bytes,row_count,sha256,created_or_modified_time,source_file,can_regenerate,backup_required,backup_path,status,remark
SOURCE_BASELINE_LOCK_1,GD2018_normalized_full_quota_parse_review.xlsx,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/GD2018_normalized_full_quota_parse_review.xlsx,true,1578596,11188,bbe82e7e4c4073969b80d2d96aa08aeedf83222da4270f83be3ba0cf5f7dce64,2026-07-06T11:41:30,construction_cost_knowledge_engine/data/private/reference_extraction/source_standards/房屋建筑与装饰工程工程量计算标准 GB_T 50854-2024.docx;construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/广东省房屋建筑与装饰工程综合定额2018_normalized.xlsx,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_SOURCE_BASELINE_LOCK_1,generated,source baseline lock artifact; private artifact; pending human review; no approved data
SOURCE_BASELINE_LOCK_1,gd2018_normalized_all_rows_review.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_all_rows_review.csv,true,1967782,3714,2784e59fa1b83a25776488f3a8fbae3a8bec7cb11b059428dcca3731409b46a5,2026-07-06T11:41:16,construction_cost_knowledge_engine/data/private/reference_extraction/source_standards/房屋建筑与装饰工程工程量计算标准 GB_T 50854-2024.docx;construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/广东省房屋建筑与装饰工程综合定额2018_normalized.xlsx,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_SOURCE_BASELINE_LOCK_1,generated,source baseline lock artifact; private artifact; pending human review; no approved data
SOURCE_BASELINE_LOCK_1,gd2018_normalized_quota_items_full_review.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,2376245,3712,98873e7424be855f3594a4b70cc9e5fee06b7dd4f23028cefad163f039a1008c,2026-07-06T11:41:16,construction_cost_knowledge_engine/data/private/reference_extraction/source_standards/房屋建筑与装饰工程工程量计算标准 GB_T 50854-2024.docx;construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/广东省房屋建筑与装饰工程综合定额2018_normalized.xlsx,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_SOURCE_BASELINE_LOCK_1,generated,source baseline lock artifact; private artifact; pending human review; no approved data
SOURCE_BASELINE_LOCK_1,gd2018_normalized_section_inventory_full.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_section_inventory_full.csv,true,9503,25,3f351b5a1e6839f7c7e08c1088d4415bfa6f0e34aea25cde70c788b311cfbb70,2026-07-06T11:41:16,construction_cost_knowledge_engine/data/private/reference_extraction/source_standards/房屋建筑与装饰工程工程量计算标准 GB_T 50854-2024.docx;construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/广东省房屋建筑与装饰工程综合定额2018_normalized.xlsx,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_SOURCE_BASELINE_LOCK_1,generated,source baseline lock artifact; private artifact; pending human review; no approved data
SOURCE_BASELINE_LOCK_1,gd2018_normalized_pricing_fields_full_review.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_pricing_fields_full_review.csv,true,843777,3712,97c2cfde31c64d71ab939ca12cec3ab8f534ad0bfbaf8bddb24df36c736c21c2,2026-07-06T11:41:16,construction_cost_knowledge_engine/data/private/reference_extraction/source_standards/房屋建筑与装饰工程工程量计算标准 GB_T 50854-2024.docx;construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/广东省房屋建筑与装饰工程综合定额2018_normalized.xlsx,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_SOURCE_BASELINE_LOCK_1,generated,source baseline lock artifact; private artifact; pending human review; no approved data
SOURCE_BASELINE_LOCK_1,gd2018_normalized_full_parse_issues.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_full_parse_issues.csv,true,2439,11,e8b3bcfc124625d8260352a593b2c4ab9ad140aa0fa5c2d251d2c9e4d5222c5e,2026-07-06T11:41:16,construction_cost_knowledge_engine/data/private/reference_extraction/source_standards/房屋建筑与装饰工程工程量计算标准 GB_T 50854-2024.docx;construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/广东省房屋建筑与装饰工程综合定额2018_normalized.xlsx,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_SOURCE_BASELINE_LOCK_1,generated,source baseline lock artifact; private artifact; pending human review; no approved data
SOURCE_BASELINE_LOCK_1,gd2018_normalized_full_quota_parse_review_report.md,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_full_quota_parse_review_report.md,true,2550,,40cae99c7523b6e74bfad1ba704301a659c041a28e2b3578b3d18d9c642680cb,2026-07-06T11:41:30,construction_cost_knowledge_engine/data/private/reference_extraction/source_standards/房屋建筑与装饰工程工程量计算标准 GB_T 50854-2024.docx;construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/广东省房屋建筑与装饰工程综合定额2018_normalized.xlsx,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_SOURCE_BASELINE_LOCK_1,generated,source baseline lock artifact; private artifact; pending human review; no approved data
SOURCE_BASELINE_LOCK_1,source_baseline_lock_summary.md,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/source_baseline_lock_summary.md,true,2162,,7bf1e50a4fe25f635cc23a549de0e8e52b60d9c83136c1ede6c4bc1cd0a269f9,2026-07-06T11:41:30,construction_cost_knowledge_engine/data/private/reference_extraction/source_standards/房屋建筑与装饰工程工程量计算标准 GB_T 50854-2024.docx;construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/广东省房屋建筑与装饰工程综合定额2018_normalized.xlsx,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_SOURCE_BASELINE_LOCK_1,generated,source baseline lock artifact; private artifact; pending human review; no approved data
MAP_APPENDIX_A_TSF_PILOT_1,gb_appendix_A_bill_12_review.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_APPENDIX_A_TSF_PILOT_1/gb_appendix_A_bill_12_review.csv,true,67377,12,b00bf32020ff78a19f00d806a879db4070e0d357b14752e22ba7747c893f0253,2026-07-06T15:24:34,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_APPENDIX_A_TSF_PILOT_1,generated,Appendix A TSF pilot review artifact; private; pending human review; no approved mapping
MAP_APPENDIX_A_TSF_PILOT_1,gd_a111_quota_143_unit_normalized.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_APPENDIX_A_TSF_PILOT_1/gd_a111_quota_143_unit_normalized.csv,true,62850,143,c9ccfa30c32642b03fa7615dbbb37a137c5cba16bc91cea2a0bd5e6c4be62947,2026-07-06T15:24:34,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_APPENDIX_A_TSF_PILOT_1,generated,Appendix A TSF pilot review artifact; private; pending human review; no approved mapping
MAP_APPENDIX_A_TSF_PILOT_1,unit_normalization_dictionary_A111.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_APPENDIX_A_TSF_PILOT_1/unit_normalization_dictionary_A111.csv,true,1429,13,ef9fada4795052e29644dd7436187b8d66a14644e7fefcd8c44cf557c4194b82,2026-07-06T15:24:34,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_APPENDIX_A_TSF_PILOT_1,generated,Appendix A TSF pilot review artifact; private; pending human review; no approved mapping
MAP_APPENDIX_A_TSF_PILOT_1,bill_to_quota_matrix_appendix_A_12.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_APPENDIX_A_TSF_PILOT_1/bill_to_quota_matrix_appendix_A_12.csv,true,69517,12,04b7b378a56d45642fa3792cb3fc12435ec847029a5080d5029e116f7db34f46,2026-07-06T15:24:34,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_APPENDIX_A_TSF_PILOT_1,generated,Appendix A TSF pilot review artifact; private; pending human review; no approved mapping
MAP_APPENDIX_A_TSF_PILOT_1,bill_to_quota_detail_appendix_A.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_APPENDIX_A_TSF_PILOT_1/bill_to_quota_detail_appendix_A.csv,true,111531,177,f8924d325e34bb6d8c84296f4ebab755d1b313f29040a0d657c416804ff7553f,2026-07-06T15:24:34,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_APPENDIX_A_TSF_PILOT_1,generated,Appendix A TSF pilot review artifact; private; pending human review; no approved mapping
MAP_APPENDIX_A_TSF_PILOT_1,mapping_issues_appendix_A.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_APPENDIX_A_TSF_PILOT_1/mapping_issues_appendix_A.csv,true,75839,267,0471408d8ee716cf15e2a0f44a9d5fd5866f7cd6281726e63810c10c2db20a8e,2026-07-06T15:24:34,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_APPENDIX_A_TSF_PILOT_1,generated,Appendix A TSF pilot review artifact; private; pending human review; no approved mapping
MAP_APPENDIX_A_TSF_PILOT_1,human_review_checklist_appendix_A.md,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_APPENDIX_A_TSF_PILOT_1/human_review_checklist_appendix_A.md,true,2096,,bf503bb7bc442ae080f4a6a0625c2ad76c3529d71f479f466ca6331a2935a0bd,2026-07-06T15:24:34,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_APPENDIX_A_TSF_PILOT_1,generated,Appendix A TSF pilot review artifact; private; pending human review; no approved mapping
MAP_APPENDIX_A_TSF_PILOT_1,stage_map_appendix_A_tsf_pilot_report.md,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_APPENDIX_A_TSF_PILOT_1/stage_map_appendix_A_tsf_pilot_report.md,true,3052,,2ec00198affc1a5f0141f56083a53c08ed0db774e0cac179994cacba9212977d,2026-07-06T15:24:34,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_APPENDIX_A_TSF_PILOT_1,generated,Appendix A TSF pilot review artifact; private; pending human review; no approved mapping
MAP_APPENDIX_A_TSF_PILOT_1,Appendix_A_TSF_mapping_pilot_review.xlsx,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_APPENDIX_A_TSF_PILOT_1/Appendix_A_TSF_mapping_pilot_review.xlsx,true,79775,633,d645cbfc4563fcc3021c024b649a4251bc5505208dda75c537c2b4056f0b0bff,2026-07-06T15:24:34,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_APPENDIX_A_TSF_PILOT_1,generated,Appendix A TSF pilot review artifact; private; pending human review; no approved mapping
MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,representative_bill_scope_48.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1/representative_bill_scope_48.csv,true,27586,48,c00760bdb7484585035f9c3440dbf43f923d2533e7c6520fb485a5839b032358,2026-07-06T17:16:24,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,generated,representative governance calibration artifact; pending review; no approved mapping
MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,representative_bill_selection_rationale.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1/representative_bill_selection_rationale.csv,true,1976,7,3f3849c0a981efccad5b104b49c8464d607dbb6936488e7b84bc33917ad218df,2026-07-06T17:16:24,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,generated,representative governance calibration artifact; pending review; no approved mapping
MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,representative_bill_to_quota_matrix.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1/representative_bill_to_quota_matrix.csv,true,40181,48,fef3bc1751570e3614045ad8cc4c230c030e2a6dc0b2114ac72c8184131f3aff,2026-07-06T17:16:24,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,generated,representative governance calibration artifact; pending review; no approved mapping
MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,representative_bill_to_quota_detail.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1/representative_bill_to_quota_detail.csv,true,425123,495,9c42f60f6e604d6a6792b13dbb9b86466fb59132b053a74bd0c999dfaf31e117,2026-07-06T17:16:24,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,generated,representative governance calibration artifact; pending review; no approved mapping
MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,representative_shared_quota_components.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1/representative_shared_quota_components.csv,true,52944,114,1feacae393040c86b34555b7b1abac57032ae15241238b692641f19fc30f25a2,2026-07-06T17:16:24,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,generated,representative governance calibration artifact; pending review; no approved mapping
MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,representative_mapping_issues.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1/representative_mapping_issues.csv,true,290589,866,e8b500a46c3e811fc4e4897e3b0c6d5fff229e61ae96576f95e9662ce23961d2,2026-07-06T17:16:24,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,generated,representative governance calibration artifact; pending review; no approved mapping
MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,representative_governance_rules_v0_2.md,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1/representative_governance_rules_v0_2.md,true,1943,,29381ade550f013343d26df4a29e14db64070488818f5ca8b209a94aa6f9aa7f,2026-07-06T17:16:24,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,generated,representative governance calibration artifact; pending review; no approved mapping
MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,cost_engineer_review_sheet.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1/cost_engineer_review_sheet.csv,true,33949,48,f12eb3e1c78c6c46509660948185694d6bc8b9f68d2d42612583352a95f1c64d,2026-07-06T17:16:24,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,generated,representative governance calibration artifact; pending review; no approved mapping
MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,Representative_Mapping_Governance_Calibration_Review.xlsx,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1/Representative_Mapping_Governance_Calibration_Review.xlsx,true,183653,1633,bd3eb11eadc24c1f323e182d140573e323da2eedd14cd643de9811f69fae18a6,2026-07-06T17:16:26,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,generated,representative governance calibration artifact; pending review; no approved mapping
MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,stage_map_representative_governance_calibration_report.md,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1/stage_map_representative_governance_calibration_report.md,true,2842,,0d60baeb614d4712ce81791de81764f48e4ee085890fc69f7a0d14114e8cc71b,2026-07-06T17:16:24,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_REPRESENTATIVE_GOVERNANCE_CALIBRATION_1,generated,representative governance calibration artifact; pending review; no approved mapping
MAP_FULL_GOVERNANCE_REFERENCE_1,full_bill_to_quota_matrix_472.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_FULL_GOVERNANCE_REFERENCE_1/full_bill_to_quota_matrix_472.csv,true,405932,3025,7be194bb2aa0c00adbb8342ae00626585a52f68cd5f3c7d3659718eb4156d877,2026-07-06T20:17:26,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_FULL_GOVERNANCE_REFERENCE_1,generated,pending governance reference only; not approved and not source of truth for enterprise prices
MAP_FULL_GOVERNANCE_REFERENCE_1,full_bill_to_quota_detail_reference.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_FULL_GOVERNANCE_REFERENCE_1/full_bill_to_quota_detail_reference.csv,true,15312099,107142,92cc013d677ebad40d974103a371a877b5d81d0e9b88c6ce3bf29cdc4464097a,2026-07-06T20:17:26,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_FULL_GOVERNANCE_REFERENCE_1,generated,pending governance reference only; not approved and not source of truth for enterprise prices
MAP_FULL_GOVERNANCE_REFERENCE_1,full_quota_to_bill_routing_3712.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_FULL_GOVERNANCE_REFERENCE_1/full_quota_to_bill_routing_3712.csv,true,1861079,4196,722bc6a21c2478591a46e62aa99987b97731942dceaf565f9a61b5c92752a5d9,2026-07-06T20:17:26,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_FULL_GOVERNANCE_REFERENCE_1,generated,pending governance reference only; not approved and not source of truth for enterprise prices
MAP_FULL_GOVERNANCE_REFERENCE_1,full_shared_quota_components.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_FULL_GOVERNANCE_REFERENCE_1/full_shared_quota_components.csv,true,1042931,1882,89f2ac9373dd5e393fc8790401cc1cfdf790cf00a488a885660ce3b1f3e10307,2026-07-06T20:17:26,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_FULL_GOVERNANCE_REFERENCE_1,generated,pending governance reference only; not approved and not source of truth for enterprise prices
